,Authors,Title,Subtitle,Publisher,Date Published,Description,ISBN-10,ISBN-13,Page Count,Print Type,Genres,Average Rating,Ratings Count,Image Link,Language,Preview Link,Sale Country,Saleability,E-Book,Summary
157,['Neil Gaiman'],The Sleeper and the Spindle,,HarperCollins,2015-09-22,"In what Tor.com calls their ""greatest [collaboration] to date,"" New York Times bestselling and Newbery and Carnegie Medal-winning author Neil Gaiman and Kate Greenaway-winning illustrator Chris Riddell have created a thrillingly reimagined fairy tale, ""told in a way only Gaiman can"" and featuring ""stunning metallic artwork"" (GeekInsider.com). The result is a beautiful and coveted edition of The Sleeper and the Spindle that the Guardian calls ""a refreshing, much-needed twist on a classic story."" In this captivating and darkly funny tale, Neil Gaiman and Chris Riddell have twisted together the familiar and the new as well as the beautiful and the wicked to tell a brilliant version of Snow White's (sort of) and Sleeping Beauty's (almost) stories. This story was originally published (without illustrations) in Rags & Bones (Little, Brown, 2013). This is the first time it is being published as an illustrated, stand-alone edition, and the book is a beautiful work of art.",0062398245,9780062398246,64.0,BOOK,['Juvenile Fiction'],4.0,49.0,http://books.google.com/books/content?id=AdfvrQEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,en,http://books.google.ca/books?id=AdfvrQEACAAJ&dq=isbn:9780062398246&hl=&cd=1&source=gbs_api,CA,NOT_FOR_SALE,False,"This story was originally published (without illustrations) in Rags &amp; Bones (Little, Brown, 2013). This is the first time it is being published as an illustrated, stand-alone edition, and the book is a beautiful work of art."
158,['Neil Gaiman'],The Truth Is a Cave in the Black Mountains,A Tale of Travel and Darkness with Pictures of All Kinds,William Morrow,2014-06-17,"You ask me if I can forgive myself? I can forgive myself . . . And so begins The Truth Is a Cave in the Black Mountains, a haunting story of family, the otherworld, and a search for hidden treasure. This gorgeous full-color illustrated book version was born of a unique collaboration between New York Times bestselling author Neil Gaiman and renowned artist Eddie Campbell, who brought to vivid life the characters and landscape of Gaiman's award-winning story. In this volume, the talents and vision of two great creative geniuses come together in a glorious explosion of color and shadow, memory and regret, vengeance and, ultimately, love. . . . for many things. For where I left him. For what I did.",006228214X,9780062282149,80.0,BOOK,['Fiction'],4.0,23.0,http://books.google.com/books/content?id=eXgKnwEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,en,http://books.google.ca/books?id=eXgKnwEACAAJ&dq=isbn:9780062282149&hl=&cd=1&source=gbs_api,CA,NOT_FOR_SALE,False,The text of The Truth is a Cave in the Black Mountains was first published in the collection anthology Stories: All New Tales edited by Neil Gaiman and Al Sarrantonio.
159,['Neil Gaiman'],The Annotated American Gods,,William Morrow,2019-10-22,"The bestselling author of Neverwhere returns with his biggest, most commercial novel yet—a tour de force of contemporary fiction A master of inventive fiction, Neil Gaiman delves into the murky depths where reality and imagination meet. Now in American Gods, he works his literary magic to extraordinary results. Shadow dreamed of nothing but leaving prison and starting a new life. But the day before his release, his wife and best friend are killed in an accident. On the plane home to the funeral, he meets Mr. Wednesday—a beguiling stranger who seems to know everything about him. A trickster and rogue, Mr. Wednesday offers Shadow a job as his bodyguard. With nowhere left to go, Shadow accepts, and soon learns that his role in Mr. Wednesday’s schemes will be far more dangerous and dark than he could have ever imagined. For beneath the placid surface of everyday life a war is being fought —and the prize is the very soul of America.",0062896261,9780062896261,680.0,BOOK,['Fiction'],,,http://books.google.com/books/content?id=7Sh0vAEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,en,http://books.google.ca/books?id=7Sh0vAEACAAJ&dq=isbn:9780062896261&hl=&cd=1&source=gbs_api,CA,NOT_FOR_SALE,False,"The bestselling author of Neverwhere returns with his biggest, most commercial novel yet—a tour de force of contemporary fiction A master of inventive fiction, Neil Gaiman delves into the murky depths where reality and imagination meet."
160,"['Sir Terence David John Pratchett', 'Terry Pratchett']",Small Gods,,Gollancz,2014-01-01,"In the beginning was the Word. And the Word was: ""Hey, you!"" For Brutha the novice is the Chosen One. He wants peace and justice and brotherly love. He also wants the Inquisition to stop torturing him now, please...",1473200156,9781473200159,352.0,BOOK,['Discworld (Imaginary place)'],4.0,81.0,http://books.google.com/books/content?id=EuwXnwEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,en,http://books.google.ca/books?id=EuwXnwEACAAJ&dq=isbn:9781473200159&hl=&cd=1&source=gbs_api,CA,NOT_FOR_SALE,False,"In the beginning was the Word, and the Word was &quot;Hey, you!&quot;. For Brutha the novice is the Chosen One, and all he wants is peace, justice and brotherly love. He also wants the Inquisition to stop torturing him now, please."
161,['Amal El-Mohtar'],The Honey Month,,,2010,"The author reflects on sensual, literary, and mythical impressions evoked from tasting 28 varieties of honeys over a period of 28 days in this collection of short stories and poetry.",190788100X,9781907881008,80.0,BOOK,['Fiction'],,,http://books.google.com/books/content?id=ZsmZcQAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,en,http://books.google.ca/books?id=ZsmZcQAACAAJ&dq=isbn:9781907881008&hl=&cd=1&source=gbs_api,CA,NOT_FOR_SALE,False,"The author reflects on sensual, literary, and mythical impressions evoked from tasting 28 varieties of honeys over a period of 28 days in this collection of short stories and poetry."
162,"['Amal El-Mohtar', 'Max Gladstone']",This Is How You Lose the Time War,,Gallery / Saga Press,2019-07-16,"Two time-traveling agents from warring futures, working their way through the past, begin to exchange letters—and fall in love in this thrilling and romantic book from award-winning authors Amal El-Mohtar and Max Gladstone. In the ashes of a dying world, Red finds a letter marked “Burn before reading. Signed, Blue.” So begins an unlikely correspondence between two rival agents in a war that stretches through the vast reaches of time and space. Red belongs to the Agency, a post-singularity technotopia. Blue belongs to Garden, a single vast consciousness embedded in all organic matter. Their pasts are bloody and their futures mutually exclusive. They have nothing in common—save that they’re the best, and they’re alone. Now what began as a battlefield boast grows into a dangerous game, one both Red and Blue are determined to win. Because winning’s what you do in war. Isn’t it? A tour de force collaboration from two powerhouse writers that spans the whole of time and space.",9781534431003,9781534431003,208.0,BOOK,['Fiction'],3.5,41.0,http://books.google.com/books/content?id=0OidDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,en,http://books.google.ca/books?id=0OidDwAAQBAJ&printsec=frontcover&dq=isbn:9781534431003&hl=&cd=1&source=gbs_api,CA,NOT_FOR_SALE,False,"Two time-traveling agents from warring futures, working their way through the past, begin to exchange letters—and fall in love in this thrilling and romantic book from award-winning authors Amal El-Mohtar and Max Gladstone."
163,['Naomi Mitchison'],Travel Light,,Small Beer Press,2005-08-01,A young woman is transformed by a magical journey.,9781931520140,9781931520140,135.0,BOOK,['Fiction'],4.0,5.0,http://books.google.com/books/content?id=KDUePRTMhvQC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,en,http://books.google.ca/books?id=KDUePRTMhvQC&printsec=frontcover&dq=isbn:9781931520140&hl=&cd=1&source=gbs_api,CA,NOT_FOR_SALE,False,A young woman is transformed by a magical journey.
164,['Daniel B Greene'],Breach of Peace,,,2021-03-30,"An imperial family is found butchered. Officers of God are called to investigate. Evidence points to a rebel group trying to seed fear into the very heart of the empire itself. Inspector Khlid takes the case and begins a harrowing hunt for those responsible. But when a larger conspiracy comes to light, will Inspector Khlid be able to trust those working within her own precinct?",0578840774,9780578840772,140.0,BOOK,,,,http://books.google.com/books/content?id=IDVEzgEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,en,http://books.google.ca/books?id=IDVEzgEACAAJ&dq=isbn:9780578840772&hl=&cd=1&source=gbs_api,CA,NOT_FOR_SALE,False,Evidence points to a rebel group to stab fear into the very heart of the empire.
165,['Martha Wells'],All Systems Red,The Murderbot Diaries,Tor.com,2019-01-22,"Now available in hardcover, All Systems Red is the first entry in Martha Wells' New York Times and USA Today bestselling, Alex and Nebula Award-winning science fiction series, The Murderbot Diaries. ""As a heartless killing machine, I was a complete failure."" In a corporate-dominated spacefaring future, planetary missions must be approved and supplied by the Company. Exploratory teams are accompanied by Company-supplied security androids, for their own safety. But in a society where contracts are awarded to the lowest bidder, safety isn’t a primary concern. On a distant planet, a team of scientists are conducting surface tests, shadowed by their Company-supplied ‘droid—a self-aware SecUnit that has hacked its own governor module, and refers to itself (though never out loud) as “Murderbot.” Scornful of humans, all it really wants is to be left alone long enough to figure out who it is. But when a neighboring mission goes dark, it's up to the scientists and their Murderbot to get to the truth. The Murderbot Diaries #1 All Systems Red #2 Artificial Condition #3 Rogue Protocol #4 Exit Strategy",1250214718,9781250214713,176.0,BOOK,['Fiction'],4.0,100.0,http://books.google.com/books/content?id=wRGyuAEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,en,http://books.google.ca/books?id=wRGyuAEACAAJ&dq=isbn:9781250214713&hl=&cd=1&source=gbs_api,CA,NOT_FOR_SALE,False,"Now available in hardcover, All Systems Red is the first entry in Martha Wells&#39; New York Times and USA Today bestselling science fiction series, The Murderbot Diaries."
166,['Martha Wells'],Artificial Condition,The Murderbot Diaries,Tor.com,2018-05-08,"A USA Today bestseller The ""I love Murderbot!"" —Ann Leckie Artificial Condition is the follow-up to Martha Wells's Nebula Award-winning, New York Times bestselling All Systems Red It has a dark past—one in which a number of humans were killed. A past that caused it to christen itself “Murderbot”. But it has only vague memories of the massacre that spawned that title, and it wants to know more. Teaming up with a Research Transport vessel named ART (you don’t want to know what the “A” stands for), Murderbot heads to the mining facility where it went rogue. What it discovers will forever change the way it thinks...",9781250186928,9781250186928,160.0,BOOK,['Fiction'],4.0,55.0,http://books.google.com/books/content?id=dZRRDwAAQBAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,en,http://books.google.ca/books?id=dZRRDwAAQBAJ&dq=isbn:9781250186928&hl=&cd=1&source=gbs_api,CA,NOT_FOR_SALE,False,"A USA Today bestseller The &quot;I love Murderbot!&quot; —Ann Leckie Artificial Condition is the follow-up to Martha Wells&#39;s Hugo, Nebula, Alex, and Locus Award-winning, New York Times bestselling All Systems Red It has a dark past—one in which a ..."
167,['Martha Wells'],Rogue Protocol,The Murderbot Diaries,Tor.com,2018-08-07,"""Sci-fi's favorite antisocial AI is back on a mission. The case against the too-big-to-fail GrayCris Corporation is floundering, and more importantly, authorities are beginning to ask more questions about where Dr. Mensah's SecUnit is. And Murderbot would rather those questions went away. For good""--Dust jacket flap.",9781250191786,9781250191786,160.0,BOOK,['Fiction'],4.0,59.0,http://books.google.com/books/content?id=0ohhDwAAQBAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,en,http://books.google.ca/books?id=0ohhDwAAQBAJ&dq=isbn:9781250191786&hl=&cd=1&source=gbs_api,CA,NOT_FOR_SALE,False,"For good.Martha Wells&#39; Rogue Protocol is the third in the Murderbot Diaries series, starring a human-like android who keeps getting sucked back into adventure after adventure, though it just wants to be left alone, away from humanity and ..."
